complete,days,excess_median,filled,filled_within,mae_median,method,mfe_median,missed_no_fill,missed_prior_high,paired_excess,paired_excess_ci95,paired_mae,paired_mae_ci95,paired_mfe,paired_mfe_ci95,paired_n,paired_return,paired_return_ci95,paired_symbols,period,return_mean,return_median,sample_warning,setups,statuses,target_available,timeframe,wait_mean,wait_median,waiting_end_return_median,waiting_mfe_median,win_rate
27,20,0.019589330867709087,27,"{""20"": 14, ""30"": 20, ""60"": 26}",-0.039979540356080645,support,0.07541595067490348,2,4,0.027380262979021852,,0.015786839148703824,,0.007571983493200429,,27,0.028401659583957684,,27,2010-2014,0.04751022219074625,0.040611701230124364,True,34,"{""filled"": 27, ""gap_invalidated"": 1, ""waiting_censored"": 4, ""invalidated"": 2}",30,weekly_completed,23.555555555555557,19,0.005191103286278254,0.05535569462217549,0.7037037037037037
25,20,0.017683113887206225,25,"{""20"": 11, ""30"": 14, ""60"": 19}",-0.04866562009419151,support,0.05576536119270448,2,7,0.015092785801658293,,0.0014331877016701133,,-0.026160641886089353,,25,0.011507114293732634,,25,2015-2019,0.05847147707608411,0.03539691494060215,True,28,"{""filled"": 25, ""waiting_censored"": 3}",23,weekly_completed,35.44,23,0.02482528612314172,0.08335406634563947,0.6
78,20,0.0057811305999797,78,"{""20"": 40, ""30"": 54, ""60"": 67}",-0.05634684643753218,support,0.0873957843112485,2,14,-0.0021296006165810732,,0.0055430247384407605,,0.017678310838526112,,78,0.013328268297237988,,70,2020-2025,0.021751204795333986,0.020147196262937705,False,85,"{""filled"": 78, ""waiting_censored"": 4, ""invalidated"": 3}",73,weekly_completed,28.256410256410255,20.0,-0.011698474808248593,0.07778819119025315,0.5769230769230769
209,30,-0.003924499231445999,209,"{""20"": 102, ""30"": 138, ""60"": 189}",-0.07718663371953494,support,0.08830433023067585,6,32,0.002563532056844453,"[-0.0075731820125188865, 0.01758079447136407]",0.0,"[-0.010620463636229482, 0.01012026038107905]",-0.0004989768777730053,"[-0.010038605515345855, 0.006009355669106764]",209,0.0021233642153604126,"[-0.013537124112896537, 0.019333337029723507]",194,all,0.015264283939324275,0.003915125856564616,False,236,"{""filled"": 209, ""waiting_censored"": 14, ""invalidated"": 12, ""gap_invalidated"": 1}",205,weekly_completed,27.105263157894736,21,0.004182319350178765,0.07090587927568004,0.507177033492823
79,30,-0.013521667840449392,79,"{""20"": 37, ""30"": 50, ""60"": 77}",-0.09396644964088208,support,0.07357134390384723,0,7,-0.0005356772925666498,,-0.023581479140662998,,-0.00738275462857918,,79,-0.013537124112896537,,76,2005-2009,-0.0376207637269286,-0.019055011968107993,False,89,"{""filled"": 79, ""waiting_censored"": 3, ""invalidated"": 7}",79,weekly_completed,24.544303797468356,23,0.0014044448641084006,0.06819420568449464,0.4050632911392405
27,30,0.007875755590652123,27,"{""20"": 14, ""30"": 20, ""60"": 26}",-0.04604956172795427,support,0.09822741503545407,2,4,0.01838881566188777,,0.015279937764097196,,0.01232882421653625,,27,0.0026870590531253846,,27,2010-2014,0.0668792303615508,0.05612743717353563,True,34,"{""filled"": 27, ""gap_invalidated"": 1, ""waiting_censored"": 4, ""invalidated"": 2}",30,weekly_completed,23.555555555555557,19,0.005191103286278254,0.05535569462217549,0.5925925925925926
25,30,0.012455947911002574,25,"{""20"": 11, ""30"": 14, ""60"": 19}",-0.059103830706039195,support,0.08290327781811535,2,7,-0.006683915718051492,,-0.002163951120162877,,-0.004467964813639647,,25,-0.005618228348090337,,25,2015-2019,0.08330927281681666,0.02077393075356415,True,28,"{""filled"": 25, ""waiting_censored"": 3}",23,weekly_completed,35.44,23,0.02482528612314172,0.08335406634563947,0.52
78,30,-0.0119548842360796,78,"{""20"": 40, ""30"": 54, ""60"": 67}",-0.07141370124382457,support,0.10392961419271307,2,14,0.0113375159053421,,0.011471716202700044,,0.00028028889585385297,,78,0.021115574248180502,,70,2020-2025,0.029151341507228788,0.02585317167565815,False,85,"{""filled"": 78, ""waiting_censored"": 4, ""invalidated"": 3}",73,weekly_completed,28.256410256410255,20.0,-0.011698474808248593,0.07778819119025315,0.5769230769230769
19,5,0.0011651757417803221,19,"{""20"": 0, ""30"": 5, ""60"": 11}",-0.02524618552492075,momentum,0.032912523652726566,54,61,0.007512199347092574,"[-0.026903636312820556, 0.04319114472949226]",0.005257510276330701,"[-0.01793121134247677, 0.021135062718835362]",-0.0034241367543967893,"[-0.024544866327359083, 0.018913157864415275]",19,0.013090119434695291,"[-0.04644738707594387, 0.055360826542931174]",19,all,-0.0026470690069855837,0.002946127946127808,True,236,"{""waiting_censored"": 172, ""invalidated"": 45, ""filled"": 19}",205,weekly_completed,52.31578947368421,50,0.04243716613025439,0.16682289221361335,0.5263157894736842
7,5,0.005583371920768965,7,"{""20"": 0, ""30"": 2, ""60"": 4}",-0.016803278688524603,momentum,0.04283036097306803,16,17,0.036556577841349025,,0.016316924111469344,,0.0039029216426678115,,7,0.04050054935349534,,7,2005-2009,-0.0027193388665073576,0.019878973730139915,True,89,"{""invalidated"": 28, ""waiting_censored"": 54, ""filled"": 7}",79,weekly_completed,50.57142857142857,33,0.013668534858083836,0.13558058769117598,0.5714285714285714
5,5,0.0020586490601766094,5,"{""20"": 0, ""30"": 2, ""60"": 3}",-0.028619528619528767,momentum,0.020693572099287127,9,12,-0.025511383513951436,,-0.01793121134247677,,-0.029293918920689554,,5,-0.024152419955925652,,5,2010-2014,-0.020129339636425315,-0.01655411329393286,True,34,"{""waiting_censored"": 25, ""filled"": 5, ""invalidated"": 4}",30,weekly_completed,53.6,51,0.048358019234420624,0.20297389026509438,0.2
1,5,0.02124882742594325,1,"{""20"": 0, ""30"": 0, ""60"": 1}",-0.01719571318497415,momentum,0.032912523652726566,9,9,0.04490785596004487,,0.037400033280781786,,0.02946188088875279,,1,0.06808109851890631,,1,2015-2019,0.02186593988268104,0.02186593988268104,True,28,"{""waiting_censored"": 25, ""invalidated"": 2, ""filled"": 1}",23,weekly_completed,50,50,0.09416503781336116,0.19031181418319132,1
6,5,-0.0020456281233187656,6,"{""20"": 0, ""30"": 1, ""60"": 3}",-0.02376130831045864,momentum,0.03591865838277353,20,23,-0.006215965221230413,,-0.00035935647988394326,,-0.00913583494682535,,6,0.0008352336950669947,,6,2020-2025,0.00792030320537849,0.01066080110204648,True,85,"{""invalidated"": 11, ""waiting_censored"": 68, ""filled"": 6}",73,weekly_completed,53.666666666666664,55.5,0.041901583149158705,0.2024227740763176,0.6666666666666666
19,10,-0.00853915835710728,19,"{""20"": 0, ""30"": 5, ""60"": 11}",-0.044308543713809656,momentum,0.045454545454545414,54,61,-0.03391872871424406,"[-0.046420232684002305, 0.038132577026302794]",-0.0007392133595921502,"[-0.02176749949145096, 0.03648283781863415]",-0.00048383318471101333,"[-0.04372163488473246, 0.028942409518539325]",19,-0.04658663660657947,"[-0.0665258377002299, 0.04061653778737584]",19,all,0.001897264703067602,-0.008890251379521819,True,236,"{""waiting_censored"": 172, ""invalidated"": 45, ""filled"": 19}",205,weekly_completed,52.31578947368421,50,0.04243716613025439,0.16682289221361335,0.42105263157894735
7,10,-0.02458119711439688,7,"{""20"": 0, ""30"": 2, ""60"": 4}",-0.0636623748211731,momentum,0.05928509154315598,16,17,-0.034763271322364564,,0.014375718494301526,,0.001863755331843464,,7,-0.03851764226924115,,7,2005-2009,0.0002722751029356723,-0.02254551847760422,True,89,"{""invalidated"": 28, ""waiting_censored"": 54, ""filled"": 7}",79,weekly_completed,50.57142857142857,33,0.013668534858083836,0.13558058769117598,0.2857142857142857
5,10,0.0004738856867881891,5,"{""20"": 0, ""30"": 2, ""60"": 3}",-0.044308543713809656,momentum,0.023532829750145146,9,12,-0.016973391244268998,,-0.01793121134247677,,-0.04372163488473246,,5,-0.046670088881444416,,5,2010-2014,-0.011219263068680551,-0.0054528502695996295,True,34,"{""waiting_censored"": 25, ""filled"": 5, ""invalidated"": 4}",30,weekly_completed,53.6,51,0.048358019234420624,0.20297389026509438,0.4
1,10,0.04150092626796209,1,"{""20"": 0, ""30"": 0, ""60"": 1}",-0.01719571318497415,momentum,0.047148399999676016,9,9,0.05235366182223289,,0.037400033280781786,,0.03987681698347023,,1,0.04061653778737584,,1,2015-2019,0.038151860549295646,0.038151860549295646,True,28,"{""waiting_censored"": 25, ""invalidated"": 2, ""filled"": 1}",23,weekly_completed,50,50,0.09416503781336116,0.19031181418319132,1
6,10,-0.011062924513206007,6,"{""20"": 0, ""30"": 1, ""60"": 3}",-0.032512664807894276,momentum,0.04671864540671,20,23,-0.029425707367063125,,0.0031168708205860374,,-0.020316165526614416,,6,-0.02754247458565867,,6,2020-2025,0.008681093071973641,0.0009705162869396711,True,85,"{""invalidated"": 11, ""waiting_censored"": 68, ""filled"": 6}",73,weekly_completed,53.666666666666664,55.5,0.041901583149158705,0.2024227740763176,0.5
19,20,0.008202704778989212,19,"{""20"": 0, ""30"": 5, ""60"": 11}",-0.05429292929292939,momentum,0.0788121195397391,54,61,0.01014017081533991,"[-0.057031231368822155, 0.07158427085292207]",-0.01793121134247677,"[-0.04741743546539612, 0.02455763649431464]",-0.016537953560550545,"[-0.03860331450922905, 0.035027713352681955]",19,0.0037970243085818645,"[-0.10628986219722791, 0.06169742435057446]",19,all,0.0004925109862602008,0.03668535519259364,True,236,"{""waiting_censored"": 172, ""invalidated"": 45, ""filled"": 19}",205,weekly_completed,52.31578947368421,50,0.04243716613025439,0.16682289221361335,0.631578947368421
7,20,0.005953651046776365,7,"{""20"": 0, ""30"": 2, ""60"": 4}",-0.09288779889638266,momentum,0.0788121195397391,16,17,0.008408768511075415,,-0.04658537650516337,,0.002897426344917964,,7,0.0027290808090449925,,7,2005-2009,-0.017342137953392994,0.031968995649440224,True,89,"{""invalidated"": 28, ""waiting_censored"": 54, ""filled"": 7}",79,weekly_completed,50.57142857142857,33,0.013668534858083836,0.13558058769117598,0.5714285714285714
5,20,-0.05095323329047019,5,"{""20"": 0, ""30"": 2, ""60"": 3}",-0.05429292929292939,momentum,0.05008417508417495,9,12,0.028882901748732648,,-0.01897806882129638,,-0.04276904798765524,,5,0.0037970243085818645,,5,2010-2014,-0.03761898576101837,-0.03872053872053882,True,34,"{""waiting_censored"": 25, ""filled"": 5, ""invalidated"": 4}",30,weekly_completed,53.6,51,0.048358019234420624,0.20297389026509438,0.4
1,20,0.07229518198722507,1,"{""20"": 0, ""30"": 0, ""60"": 1}",-0.01719571318497415,momentum,0.11194693926118182,9,9,0.033031100281800674,,0.037400033280781786,,0.04379242865894528,,1,0.013412989563064137,,1,2015-2019,0.08119776859361427,0.08119776859361427,True,28,"{""waiting_censored"": 25, ""invalidated"": 2, ""filled"": 1}",23,weekly_completed,50,50,0.09416503781336116,0.19031181418319132,1
6,20,0.01657735916513392,6,"{""20"": 0, ""30"": 1, ""60"": 3}",-0.032512664807894276,momentum,0.09059051867321188,20,23,0.008283228175703372,,0.004209354532647092,,-0.010445795929076018,,6,0.027306116110706602,,6,2020-2025,0.039608305770695386,0.04824841881309205,True,85,"{""invalidated"": 11, ""waiting_censored"": 68, ""filled"": 6}",73,weekly_completed,53.666666666666664,55.5,0.041901583149158705,0.2024227740763176,0.8333333333333334
19,30,-0.007619138515556845,19,"{""20"": 0, ""30"": 5, ""60"": 11}",-0.08211402410410062,momentum,0.08029810434889306,54,61,-0.01998349052508841,"[-0.07323715996719915, 0.03414398631224791]",-0.036194758120730586,"[-0.08360511605810306, 0.020559479710759554]",-0.035583614977846345,"[-0.04276904798765524, 0.035027713352681955]",19,-0.025568060792303227,"[-0.075152590154823, 0.033965404528083054]",19,all,-0.018674150426226742,0.009352895566569375,True,236,"{""waiting_censored"": 172, ""invalidated"": 45, ""filled"": 19}",205,weekly_completed,52.31578947368421,50,0.04243716613025439,0.16682289221361335,0.5263157894736842
7,30,-0.01829016552074636,7,"{""20"": 0, ""30"": 2, ""60"": 4}",-0.09288779889638266,momentum,0.0788121195397391,16,17,-0.009787913421290595,,-0.04658537650516337,,-0.012681910229186633,,7,0.031798550364539824,,7,2005-2009,-0.02235926109349697,-0.0028612303290415086,True,89,"{""invalidated"": 28, ""waiting_censored"": 54, ""filled"": 7}",79,weekly_completed,50.57142857142857,33,0.013668534858083836,0.13558058769117598,0.42857142857142855
5,30,-0.040302875248717895,5,"{""20"": 0, ""30"": 2, ""60"": 3}",-0.17968947944534452,momentum,0.05008417508417495,9,12,-0.06478801453087413,,-0.060977743900629267,,-0.04276904798765524,,5,-0.09516061915685503,,5,2010-2014,-0.14101468450514884,-0.14561027611554556,True,34,"{""waiting_censored"": 25, ""filled"": 5, ""invalidated"": 4}",30,weekly_completed,53.6,51,0.048358019234420624,0.20297389026509438,0.2
1,30,0.03419670911146189,1,"{""20"": 0, ""30"": 0, ""60"": 1}",-0.01719571318497415,momentum,0.11194693926118182,9,9,-0.043451030286214776,,0.037400033280781786,,-0.04159411577555838,,1,-0.0504901889956344,,1,2015-2019,0.07641621592110037,0.07641621592110037,True,28,"{""waiting_censored"": 25, ""invalidated"": 2, ""filled"": 1}",23,weekly_completed,50,50,0.09416503781336116,0.19031181418319132,1
6,30,0.026758518691970545,6,"{""20"": 0, ""30"": 1, ""60"": 3}",-0.05701660551814075,momentum,0.1353591935809011,20,23,-0.0012223703071025382,,-0.011253356425521555,,0.055288563552253644,,6,0.01701590252753382,,6,2020-2025,0.07172719602680243,0.08989823558795451,True,85,"{""invalidated"": 11, ""waiting_censored"": 68, ""filled"": 6}",73,weekly_completed,53.666666666666664,55.5,0.041901583149158705,0.2024227740763176,0.8333333333333334
100,5,-0.008231828723266887,100,"{""20"": 100, ""30"": 100, ""60"": 100}",-0.03649278789276317,direct,0.037463699423110786,0,0,0.0,,0.0,,0.0,,100,0.0,,98,all,0.005202830116442094,-0.0014823446128101048,False,100,"{""filled"": 100}",84,monthly_completed,1,1.0,0.0,0.0,0.49
30,5,0.010470511753637779,30,"{""20"": 30, ""30"": 30, ""60"": 30}",-0.024357163988988795,direct,0.03931616069051991,0,0,0.0,,0.0,,0.0,,30,0.0,,30,2005-2009,0.016304629151640253,0.007675863500796298,False,30,"{""filled"": 30}",22,monthly_completed,1,1.0,0.0,0.0,0.5666666666666667
12,5,-0.002300623935875823,12,"{""20"": 12, ""30"": 12, ""60"": 12}",-0.03694050966250284,direct,0.03624214520453595,0,0,0.0,,0.0,,0.0,,12,0.0,,12,2010-2014,0.01638119008132488,0.012038927020105672,True,12,"{""filled"": 12}",10,monthly_completed,1,1.0,0.0,0.0,0.75
15,5,-0.03023506965969769,15,"{""20"": 15, ""30"": 15, ""60"": 15}",-0.03787770340100638,direct,0.04050345215509199,0,0,0.0,,0.0,,0.0,,15,0.0,,15,2015-2019,-0.0027849755759811337,-0.0202527766831182,True,15,"{""filled"": 15}",13,monthly_completed,1,1,0.0,0,0.3333333333333333
43,5,-0.019638168550393797,43,"{""20"": 43, ""30"": 43, ""60"": 43}",-0.049587776441196274,direct,0.03263114415530777,0,0,0.0,,0.0,,0.0,,43,0.0,,43,2020-2025,-0.0028757095404925515,-0.0038806694154740473,False,43,"{""filled"": 43}",39,monthly_completed,1,1,0.0,0,0.4186046511627907
100,10,-0.01382250511126254,100,"{""20"": 100, ""30"": 100, ""60"": 100}",-0.058299631855025125,direct,0.05558739588534001,0,0,0.0,,0.0,,0.0,,100,0.0,,98,all,0.0015946029845385823,-0.009676222024808112,False,100,"{""filled"": 100}",84,monthly_completed,1,1.0,0.0,0.0,0.46
30,10,0.005391135648222856,30,"{""20"": 30, ""30"": 30, ""60"": 30}",-0.035712679713959694,direct,0.0686940966010734,0,0,0.0,,0.0,,0.0,,30,0.0,,30,2005-2009,0.021981459197429703,0.02902032756286388,False,30,"{""filled"": 30}",22,monthly_completed,1,1.0,0.0,0.0,0.6
12,10,-0.007444049994045909,12,"{""20"": 12, ""30"": 12, ""60"": 12}",-0.05113666153105678,direct,0.05396224027996854,0,0,0.0,,0.0,,0.0,,12,0.0,,12,2010-2014,-0.05796706987651982,-0.015321758334647495,True,12,"{""filled"": 12}",10,monthly_completed,1,1.0,0.0,0.0,0.4166666666666667
15,10,-0.022451407395768896,15,"{""20"": 15, ""30"": 15, ""60"": 15}",-0.04725422687309544,direct,0.05438322268402884,0,0,0.0,,0.0,,0.0,,15,0.0,,15,2015-2019,0.0010672136980020527,-0.009667865396041697,True,15,"{""filled"": 15}",13,monthly_completed,1,1,0.0,0,0.3333333333333333
43,10,-0.027105661472745513,43,"{""20"": 43, ""30"": 43, ""60"": 43}",-0.07867634277044022,direct,0.0484434699511167,0,0,0.0,,0.0,,0.0,,43,0.0,,43,2020-2025,0.004177050129748238,-0.011750939383486037,False,43,"{""filled"": 43}",39,monthly_completed,1,1,0.0,0,0.4186046511627907
100,20,-0.014565761160831303,100,"{""20"": 100, ""30"": 100, ""60"": 100}",-0.07724880147364582,direct,0.07981987676331204,0,0,0.0,,0.0,,0.0,,100,0.0,,98,all,0.01555981805641629,0.009767468939505863,False,100,"{""filled"": 100}",84,monthly_completed,1,1.0,0.0,0.0,0.52
30,20,-0.013215192441372647,30,"{""20"": 30, ""30"": 30, ""60"": 30}",-0.06906611843941424,direct,0.07859003883296256,0,0,0.0,,0.0,,0.0,,30,0.0,,30,2005-2009,-0.004084884045190096,0.008890904397626076,False,30,"{""filled"": 30}",22,monthly_completed,1,1.0,0.0,0.0,0.5333333333333333
12,20,0.016491512984942558,12,"{""20"": 12, ""30"": 12, ""60"": 12}",-0.05113666153105678,direct,0.11661514027471098,0,0,0.0,,0.0,,0.0,,12,0.0,,12,2010-2014,0.007095124689371439,0.048671345253523346,True,12,"{""filled"": 12}",10,monthly_completed,1,1.0,0.0,0.0,0.5833333333333334
15,20,-0.028332206250783254,15,"{""20"": 15, ""30"": 15, ""60"": 15}",-0.07854338320538568,direct,0.08421052631578929,0,0,0.0,,0.0,,0.0,,15,0.0,,15,2015-2019,0.0024853989648350614,-0.010535258849145301,True,15,"{""filled"": 15}",13,monthly_completed,1,1,0.0,0,0.4666666666666667
43,20,-0.01730042903703688,43,"{""20"": 43, ""30"": 43, ""60"": 43}",-0.09653165170991984,direct,0.07567305360174648,0,0,0.0,,0.0,,0.0,,43,0.0,,43,2020-2025,0.036188508052380206,0.009097451758647512,False,43,"{""filled"": 43}",39,monthly_completed,1,1,0.0,0,0.5116279069767442
100,30,-0.010372448476386076,100,"{""20"": 100, ""30"": 100, ""60"": 100}",-0.0890049418293356,direct,0.11996548434760057,0,0,0.0,,0.0,,0.0,,100,0.0,,98,all,0.019653999380833,0.02138516611104946,False,100,"{""filled"": 100}",84,monthly_completed,1,1.0,0.0,0.0,0.56
30,30,0.000958696610634413,30,"{""20"": 30, ""30"": 30, ""60"": 30}",-0.08927817120674636,direct,0.08970984556469908,0,0,0.0,,0.0,,0.0,,30,0.0,,30,2005-2009,0.02864336773418851,0.031438560272046945,False,30,"{""filled"": 30}",22,monthly_completed,1,1.0,0.0,0.0,0.6
12,30,-0.021013422120754965,12,"{""20"": 12, ""30"": 12, ""60"": 12}",-0.05113666153105678,direct,0.11661514027471098,0,0,0.0,,0.0,,0.0,,12,0.0,,12,2010-2014,-0.03212394910554169,0.002058127763419959,True,12,"{""filled"": 12}",10,monthly_completed,1,1.0,0.0,0.0,0.5
15,30,-0.02505202460117628,15,"{""20"": 15, ""30"": 15, ""60"": 15}",-0.07854338320538568,direct,0.08421052631578929,0,0,0.0,,0.0,,0.0,,15,0.0,,15,2015-2019,-0.015403964191213844,-7.490385388053689e-06,True,15,"{""filled"": 15}",13,monthly_completed,1,1,0.0,0,0.4666666666666667
43,30,-0.002701062735929849,43,"{""20"": 43, ""30"": 43, ""60"": 43}",-0.09976349172221033,direct,0.1434442836004397,0,0,0.0,,0.0,,0.0,,43,0.0,,43,2020-2025,0.04006152926028727,0.046787273861509604,False,43,"{""filled"": 43}",39,monthly_completed,1,1,0.0,0,0.5813953488372093
89,5,-0.004322240965582758,89,"{""20"": 9, ""30"": 18, ""60"": 35}",-0.02971257710319697,breakout,0.03517983722761864,0,12,0.014208169481926713,"[0.0016582640002411608, 0.032480868083568204]",0.00834707412700142,"[-0.0018532329193878816, 0.015645173539910684]",0.007052130614053631,"[0.0016914658013909012, 0.0171802510308936]",89,0.017000061434741864,"[-0.012254463697582318, 0.04061344596494609]",87,all,0.007300725754109945,0.004935834155972207,False,100,"{""filled"": 89, ""waiting_censored"": 4, ""gap_invalidated"": 1, ""invalidated"": 6}",84,monthly_completed,83.92134831460675,73,0.025152251990743557,0.14623587201037558,0.5393258426966292
27,5,0.003267046391659534,27,"{""20"": 3, ""30"": 6, ""60"": 11}",-0.022725926717129252,breakout,0.04084158415841599,0,1,0.005079108071983085,,0.007974576622493457,,0.007087535870338391,,27,0.014011270759878736,,27,2005-2009,0.01940113804105891,0.013794071982959455,True,30,"{""filled"": 27, ""waiting_censored"": 1, ""invalidated"": 2}",22,monthly_completed,94.96296296296296,79,0.021351808598037203,0.14715532084266192,0.6296296296296297
8,5,-0.016421808579116737,8,"{""20"": 1, ""30"": 1, ""60"": 3}",-0.051357929310142436,breakout,0.04776255693971043,0,0,-0.0238354789723092,,-0.02555087869642808,,0.010772131708246424,,8,-0.047143036806243654,,8,2010-2014,-0.07269880768019041,-0.01646496700722616,True,12,"{""waiting_censored"": 3, ""filled"": 8, ""invalidated"": 1}",10,monthly_completed,73.375,82.5,0.016178228412336848,0.13696037889880452,0.25
14,5,-0.013864157640400054,14,"{""20"": 1, ""30"": 5, ""60"": 8}",-0.030183761677884835,breakout,0.02232702750155957,0,1,0.004785394047144675,,0.002870953851290603,,-0.018548599167476754,,14,0.0055053954263308835,,14,2015-2019,-0.016866535025106433,-0.004316914319466791,True,15,"{""filled"": 14, ""invalidated"": 1}",13,monthly_completed,67.57142857142857,44.5,0.03065159199163947,0.08939779999987274,0.35714285714285715
40,5,0.004543564434258018,40,"{""20"": 4, ""30"": 6, ""60"": 13}",-0.030969684397086583,breakout,0.04545538678618044,0,10,0.04142803841607012,,0.012939770403385453,,0.011958844618179199,,40,0.044814112883552304,,40,2020-2025,0.023591395420005195,0.016315621744749986,False,43,"{""filled"": 40, ""gap_invalidated"": 1, ""invalidated"": 2}",39,monthly_completed,84.3,74.0,0.04214147495162335,0.18636930754834657,0.6
89,10,-0.008560740161794644,89,"{""20"": 9, ""30"": 18, ""60"": 35}",-0.04954954954954971,breakout,0.050377293391788536,0,12,1.3573148124557122e-05,"[-0.01974172743396796, 0.038264694845512426]",0.012780023980700106,"[-0.0020009911029873484, 0.021089776831435536]",0.006668183141937067,"[0.000272317910648634, 0.02061072658628338]",89,0.005763332489088779,"[-0.014170053792302517, 0.026500681283290084]",87,all,0.015238500622143944,0.010849909065668406,False,100,"{""filled"": 89, ""waiting_censored"": 4, ""gap_invalidated"": 1, ""invalidated"": 6}",84,monthly_completed,83.92134831460675,73,0.025152251990743557,0.14623587201037558,0.5842696629213483
27,10,-0.0016840662583710309,27,"{""20"": 3, ""30"": 6, ""60"": 11}",-0.05014532295691254,breakout,0.05014931305198411,0,1,-0.019244717441072146,,-0.0020009911029873484,,-0.000832919294793566,,27,-0.011475082943949388,,27,2005-2009,0.008394095802822264,0.011478503573082666,True,30,"{""filled"": 27, ""waiting_censored"": 1, ""invalidated"": 2}",22,monthly_completed,94.96296296296296,79,0.021351808598037203,0.14715532084266192,0.5925925925925926
8,10,-0.00242178084450978,8,"{""20"": 1, ""30"": 1, ""60"": 3}",-0.07907856705482785,breakout,0.06929114442661177,0,0,-0.014469857806247988,,-0.021904810853561274,,-0.0048677441523594656,,8,-0.02623858336283219,,8,2010-2014,-0.06418414545281936,-0.006520125334563032,True,12,"{""waiting_censored"": 3, ""filled"": 8, ""invalidated"": 1}",10,monthly_completed,73.375,82.5,0.016178228412336848,0.13696037889880452,0.5
14,10,-0.02585096370188361,14,"{""20"": 1, ""30"": 5, ""60"": 8}",-0.06210156842794312,breakout,0.038891594964112874,0,1,-0.005780493891254457,,-0.0026745032444775996,,0.002583980009636333,,14,-0.007398785677939779,,14,2015-2019,-0.03864819230797447,-0.016394236883702062,True,15,"{""filled"": 14, ""invalidated"": 1}",13,monthly_completed,67.57142857142857,44.5,0.03065159199163947,0.08939779999987274,0.35714285714285715
40,10,0.01152418810394823,40,"{""20"": 4, ""30"": 6, ""60"": 13}",-0.03522938531720571,breakout,0.07181082706128505,0,10,0.04455364188288419,,0.03483911665236222,,0.027562873343913386,,40,0.0438622956747145,,40,2020-2025,0.05460334561572019,0.025381011879667348,False,43,"{""filled"": 40, ""gap_invalidated"": 1, ""invalidated"": 2}",39,monthly_completed,84.3,74.0,0.04214147495162335,0.18636930754834657,0.675
89,20,-0.014116343982566448,89,"{""20"": 9, ""30"": 18, ""60"": 35}",-0.07396431523577829,breakout,0.08510237753288674,0,12,0.0032351853265220054,"[-0.01788605383613595, 0.04213434616821932]",0.009715026701829221,"[-0.007514265616916815, 0.023310005092801234]",0.001962735990785669,"[-0.022993655351275732, 0.01154529224025136]",89,0.0001325137654641928,"[-0.0152364305537116, 0.034525572142085625]",87,all,0.008206244832626776,0.010867243027860907,False,100,"{""filled"": 89, ""waiting_censored"": 4, ""gap_invalidated"": 1, ""invalidated"": 6}",84,monthly_completed,83.92134831460675,73,0.025152251990743557,0.14623587201037558,0.550561797752809
27,20,-0.01025883967868979,27,"{""20"": 3, ""30"": 6, ""60"": 11}",-0.07021712271055902,breakout,0.06587185965235198,0,1,0.0032351853265220054,,-0.006116905962081254,,-0.000832919294793566,,27,-0.0012285002107995657,,27,2005-2009,-0.004059253778984311,0.010867243027860907,True,30,"{""filled"": 27, ""waiting_censored"": 1, ""invalidated"": 2}",22,monthly_completed,94.96296296296296,79,0.021351808598037203,0.14715532084266192,0.5925925925925926
8,20,-0.010338505471887138,8,"{""20"": 1, ""30"": 1, ""60"": 3}",-0.09477765176964487,breakout,0.08963628052386652,0,0,-0.022572898374658645,,-0.03487838049367725,,-0.03411087883384323,,8,-0.013292950359877986,,8,2010-2014,-0.06250601317262099,-0.007624637554364766,True,12,"{""waiting_censored"": 3, ""filled"": 8, ""invalidated"": 1}",10,monthly_completed,73.375,82.5,0.016178228412336848,0.13696037889880452,0.375
14,20,-0.05317329993247655,14,"{""20"": 1, ""30"": 5, ""60"": 8}",-0.09230721295669064,breakout,0.04761656201756026,0,1,-0.031068470718923935,,-0.014030888548408671,,-0.04922939937255888,,14,-0.017885702528028014,,14,2015-2019,-0.05279295584238099,-0.05073388164643139,True,15,"{""filled"": 14, ""invalidated"": 1}",13,monthly_completed,67.57142857142857,44.5,0.03065159199163947,0.08939779999987274,0.35714285714285715
40,20,-0.0024018057755197386,40,"{""20"": 4, ""30"": 6, ""60"": 13}",-0.05091325166525845,breakout,0.10691459846344387,0,10,0.03906251982508113,,0.035855722846456384,,0.012382637853561307,,40,0.03867667618515158,,40,2020-2025,0.05197762823276653,0.029709097139375085,False,43,"{""filled"": 40, ""gap_invalidated"": 1, ""invalidated"": 2}",39,monthly_completed,84.3,74.0,0.04214147495162335,0.18636930754834657,0.625
89,30,-0.022004786154922407,89,"{""20"": 9, ""30"": 18, ""60"": 35}",-0.08662666808562969,breakout,0.09326483283250497,0,12,-0.011796773989466214,"[-0.055858046867149236, 0.02988476254052075]",0.0042886109481480306,"[-0.012581482739353778, 0.02666791899536619]",-0.02338460819974264,"[-0.052311668458844385, 0.00975701997709999]",89,-0.028929425689850463,"[-0.07379795115784082, 0.029832836920539285]",87,all,0.011918246130438388,0.007575757575757791,False,100,"{""filled"": 89, ""waiting_censored"": 4, ""gap_invalidated"": 1, ""invalidated"": 6}",84,monthly_completed,83.92134831460675,73,0.025152251990743557,0.14623587201037558,0.5280898876404494
